Experiment: Combination_Experiment_440
Generation: 28
Timestamp: 20231226_132740

Genotypes and their Fitness Values:
[0.009955042420070703, 0.4503017763650651, 0.12225760890095287, -0.7843113732981573, 0.25219170854476053, -0.022509671851597524, 0.08434589870848859, -0.003324731617012717, 0.00376570318289631, 8.127798390711703, 10.918849578258751] - Fitness: -1.1292572887166497
[0.009977673902129077, 0.45212498932371653, 0.12227099803340921, -0.7842256832224124, 0.2521935827920651, -0.022237766748107617, 0.08460490083791469, -0.0031603566963763286, 0.003764875536881376, 8.130221300643601, 10.924954924105789] - Fitness: -1.128030595514358
[0.010045803708970975, 0.4496250995376846, 0.1223115214946918, -0.7839775883766237, 0.2521957018240695, -0.022341972909135005, 0.08527288635754221, -0.0031375786465934804, 0.003762334472734054, 8.136827465321696, 10.942946287898874] - Fitness: -1.1279849934314834
[0.010008221282397329, 0.4496053840856151, 0.12228905978519597, -0.7841117146435479, 0.2521963897890891, -0.022267404249221093, 0.08479814513987191, -0.003, 0.003764025166608273, 8.132074403771238, 10.931107730423857] - Fitness: -1.126670462882966
[0.009939942536265102, 0.45060317321039317, 0.12224809987030508, -0.7843737334737892, 0.2521902551704486, -0.023, 0.08414873536722878, -0.003124182559871763, 0.0037664794751099124, 8.12478942014648, 10.901604248118687] - Fitness: -1.1264666557712624
[0.009991847963189589, 0.4502864419545808, 0.12227955692729998, -0.7841724112195994, 0.2521950362368798, -0.022560442549532655, 0.08465897712160902, -0.003147766245006338, 0.0037644882853606243, 8.13108415566967, 10.927827837701912] - Fitness: -1.1275584410665256
[0.010001582473636816, 0.4558606041170523, 0.12228533139860114, -0.7841350711252258, 0.2521949048063114, -0.022280390088081713, 0.08485559271660364, -0.0031496659926625887, 0.0037639414819704443, 8.133063137649861, 10.931856783657665] - Fitness: -1.1277007890532067
[0.009998072155552911, 0.45211854779266136, 0.12228314309196772, -0.7841490642659596, 0.2521947361222098, -0.02252129298021714, 0.08478445945345411, -0.006, 0.003764161390948635, 8.132188537038711, 10.930163800782141] - Fitness: -1.1554030065741505
[0.009970788827000933, 0.44964458071544394, 0.12226696823789329, -0.7842522234419109, 0.2521930769945578, -0.022230768889611244, 0.08455778747079368, -0.003111166884338228, 0.0037650711097702624, 8.129771913465955, 10.923507398929855] - Fitness: -1.127709507618854
[0.009985181351119001, 0.45212930953640273, 0.12227558694558649, -0.7841949019452914, 0.2521942003789329, -0.02250738958421799, 0.08467302293006027, -0.003258091823346005, 0.003764572837592359, 8.13125567950648, 10.92736106961842] - Fitness: -1.128576575375893
[0.009938641935678954, 0.449620489244898, 0.12224734363379293, -0.7843824659597455, 0.25218838332113147, -0.022330757353471557, 0.08418810621463052, -0.0032362928131710136, 0.003766356803039882, 8.12501818406492, 10.913239608666597] - Fitness: -1.1286796960924743
[0.009979558025065453, 0.44964689057450624, 0.12227221119721374, -0.7842206867083718, 0.252193319882142, -0.015, 0.08466092715330491, -0.0030741112562254853, 0.0037647094970424027, 8.130843135699433, 10.92606415832115] - Fitness: -1.1384889708547772
[0.009908085522600687, 0.4496227584179431, 0.12222906530676508, -0.7844950519948759, 0.2521869688050198, -0.022281785449687938, 0.08389154397230006, -0.0032940040529820446, 0.003767502881472007, 8.12202641518999, 10.904991364439308] - Fitness: -1.1292364720078567
[0.009983661303585719, 0.45062697088906356, 0.12227480549835198, -0.7842027595076249, 0.2521943594607752, -0.022706961699688437, 0.08458939311247757, -0.0032216493675095072, 0.0037647198447368, 8.130589031618886, 10.926187891340941] - Fitness: -1.1280032391794879
[0.009974900240537255, 0.4496268604589644, 0.12226913662079092, -0.7842396325197263, 0.2521925231108165, -0.02222598846541024, 0.08456450752640685, -0.003236816399825703, 0.0037650257135033107, 8.12948358808994, 10.923534597297653] - Fitness: -1.1289416796409224
[0.010042795020573028, 0.44962373302841, 0.12230966352766384, -0.783989153590482, 0.25219558232256, -0.022335874121074815, 0.08525022931187715, -0.003136116359561357, 0.003762458210762101, 8.13656690260018, 10.94201269444046] - Fitness: -1.1279725632479565
[0.009995937067390917, 0.45336327963021317, 0.12228197894792424, -0.7841502577719042, 0.25219584262021, -0.022265852925597414, 0.08473170274148831, -0.0032220284295941, 0.0037642948645935656, 8.131983087309674, 10.92967888821663] - Fitness: -1.1285518800215018
[0.009969956496425524, 0.4537785648618534, 0.12226632287960999, -0.7842540080838256, 0.252192761210259, -0.022222465841096467, 0.08450494874365119, -0.003276742700448105, 0.003765194646391163, 8.129204814360314, 10.922610187355264] - Fitness: -1.1290566315265718
[0.009988855660626258, 0.4496296978843468, 0.12227758281626956, -0.7841877740442496, 0.2521928825121696, -0.02225134004569968, 0.08469308885035165, -0.00323316666026947, 0.003764464796171833, 8.130898313610667, 10.927611768737432] - Fitness: -1.1289030967747118
[0.010000087122822708, 0.4537909061755785, 0.1222844533043523, -0.784142585163915, 0.25219453842331113, -0.022279592645248897, 0.08485946398384489, -0.003099777328441726, 0.003763956411842524, 8.133037285155368, 10.931630414806357] - Fitness: -1.1273384365949415
[0.009959124274839795, 0.45063719382938644, 0.12226017348078724, -0.7842954008933303, 0.2521921409993623, -0.022673114567731682, 0.08438067417039728, -0.0033396262821804266, 0.003765529776427257, 8.128398521646908, 10.9202023850455] - Fitness: -1.1291365607630286
[0.009975238771482067, 0.4496261302326377, 0.12226951330562982, -0.7842338640028127, 0.2521941106472692, -0.022226531485466376, 0.08453016291941151, -0.003111166884338228, 0.003765086667778898, 8.129407442907898, 10.923479420257902] - Fitness: -1.1277250495000497
[0.00990580316319899, 0.45110206777278217, 0.12222761991285963, -0.78450474288891, 0.2521871878611283, -0.022100068341231488, 0.08382403048090722, -0.0031862738398076443, 0.003767706629360733, 8.1211469283341, 10.886852506966104] - Fitness: -1.1283378254204168
[0.010010142725822985, 0.4533564543033384, 0.12229017756124916, -0.7841069763231163, 0.2521948150870873, -0.022283151626490284, 0.08491825052612992, -0.003182644874425109, 0.0037637230974377498, 8.133276906378944, 10.933100957948655] - Fitness: -1.1281816385636811
[0.009985443377257779, 0.4496316653046339, 0.12227559299333131, -0.7841974771964986, 0.2518003380594538, -0.02224738483351077, 0.08465396347500208, -0.0032478432852835982, 0.00376460561636339, 8.130708861316705, 10.926809947232492] - Fitness: -1.129165463654408
[0.010024709131972037, 0.44963070944103894, 0.12229908036160221, -0.7840516525978289, 0.2517586476148417, -0.022311690457061883, 0.08504320499532811, -0.0031911303742333296, 0.0037631241300366794, 8.13474909667734, 10.937551559781223] - Fitness: -1.1286317662028316
[0.01000583681261084, 0.45585925015275, 0.12228791143779465, -0.7841164401067222, 0.2521953946254121, -0.022569190984248408, 0.08487419415820903, -0.0032875706260575713, 0.0037638095446331688, 8.133487049665037, 10.932995971075112] - Fitness: -1.1285946377030613
[0.010004573175265031, 0.46, 0.1222870875870988, -0.7841200430478474, 0.252195637572312, -0.02228198497374735, 0.08484785018212118, -0.0032494433211043144, 0.0037639116222262844, 8.133114842638845, 10.932309521360281] - Fitness: -1.1284436456540838
[0.01001174955807255, 0.4496232590379531, 0.12229098665107925, -0.7841077896156181, 0.2521932877501095, -0.022283665969235943, 0.08546741184634338, -0.003183847396599624, 0.003763604054344184, 8.133418066220226, 10.933444491846862] - Fitness: -1.1284398838753422
[0.009953250430871892, 0.4496399609973194, 0.12225648231925239, -0.7843152969089893, 0.25219259121938925, -0.022199282976296565, 0.08435150810577123, -0.003185278140563713, 0.003765794335225981, 8.127629468999004, 10.918393880147265] - Fitness: -1.1284288221094805
[0.00998145848640248, 0.4496212361783181, 0.1222730402555945, -0.7842147908410892, 0.2521933201612725, -0.022233121170095193, 0.08460877758577198, -0.003179860135788642, 0.0037648403082733107, 8.129924635128708, 10.92491757053293] - Fitness: -1.1283955787936584
[0.009953015604114232, 0.45029020164070005, 0.12225632581372409, -0.7843203902753877, 0.2521920048309635, -0.022498384684530505, 0.08429030923984546, -0.0032312335887076044, 0.003765884836264151, 8.127009267135762, 10.91742893982239] - Fitness: -1.1283622474677486
[0.009992386113853554, 0.4558467571656566, 0.12227966420634334, -0.7841701045263947, 0.2521944629321182, -0.02225613501418085, 0.08472714072985182, -0.0032156136003771082, 0.0037644013711841183, 8.131430992526807, 10.928404591565336] - Fitness: -1.1283494101190672
[0.009974105521736335, 0.4496168929141415, 0.12226852913521016, -0.7842451967442157, 0.2521927009718275, -0.0222173600748311, 0.0845460765514478, -0.0031648690192862994, 0.0037651359946208694, 8.12890521735875, 10.92254719687292] - Fitness: -1.1282555373271765
[0.010051821085766868, 0.4496278325562336, 0.12231523742874773, -0.7839544579489071, 0.2521959408270885, -0.022354170485255384, 0.08531820044887231, -0.0031405032206577276, 0.003762086996677959, 8.137348590764727, 10.9448134748157] - Fitness: -1.128009313533913
[0.009986828844669787, 0.4496181231599818, 0.12227629972904078, -0.78419679102148, 0.25219317879837255, -0.02224005287863266, 0.08463749938170852, -0.003139668631964357, 0.0037646464495396737, 8.130109190034727, 10.92619113030107] - Fitness: -1.1280091696156596
[0.0099435006839384, 0.4496116502291473, 0.12225034126256948, -0.7843583464031954, 0.2521913374458952, -0.02216397447421751, 0.08418369867026598, -0.0031391122395021103, 0.003766352751447484, 8.125282922881391, 10.913776233957984] - Fitness: -1.1280085258830272
[0.010036777643777134, 0.44962100000986094, 0.12230594759360791, -0.7840122840181987, 0.25219534331954097, -0.022323676544954433, 0.08520491522054705, -0.003133191785497109, 0.003762705686818196, 8.136045777157149, 10.940145507523635] - Fitness: -1.1279478105716245
[0.010010573466180811, 0.4496173007205071, 0.1222903443624515, -0.7841090979582614, 0.25219432176310275, -0.022278245395897664, 0.08524432294418621, -0.0031225649310664162, 0.0037637444250988804, 8.13297017873723, 10.932665571372528] - Fitness: -1.1278499111526603
[0.009967865760979426, 0.4496438107624232, 0.12226522058478646, -0.784262735686424, 0.2521929960320297, -0.022225521237392132, 0.08452340757662327, -0.003123518760375809, 0.003765191647346215, 8.12941483938813, 10.922655145799423] - Fitness: -1.1278294817376096
[0.009985477441956665, 0.449613056637966, 0.12227537268520544, -0.7842007027106598, 0.2521939305775813, -0.022234041466294433, 0.08463009941425584, -0.0031099126795241998, 0.0037647657186166703, 8.129961612829579, 10.925400708056564] - Fitness: -1.1277267589435274
[0.010008025676890218, 0.449622480604119, 0.12228909475665295, -0.7841114430641425, 0.2521958459554784, -0.022560442549532655, 0.08484437113285948, -0.0031379046333949827, 0.0037638776712623618, 8.132862786344473, 10.932274896513256] - Fitness: -1.1275492036744177
[0.009985173046467889, 0.45031411767879015, 0.12227573932569517, -0.7841999503782466, 0.25219348575781264, -0.022566798655749957, 0.08470041394868229, -0.003147766245006338, 0.0037644649483476707, 8.131630861506757, 10.927869805709843] - Fitness: -1.127535213428815
[0.009969388923321972, 0.44960914377173444, 0.12226582867162007, -0.7842596936993365, 0.2521933583831728, -0.022205346384218942, 0.08442947725810836, -0.003083467343701266, 0.0037654217175117997, 8.127999515237331, 10.920708832544333] - Fitness: -1.127472868962131
[0.010008221282397329, 0.4496053840856151, 0.12228905978519597, -0.7841117146435479, 0.2521963897890891, -0.022267404249221093, 0.08479814513987191, -0.003, 0.003764025166608273, 8.132074403771238, 10.931107730423857] - Fitness: -1.126670462882966
[0.010008221282397329, 0.4496053840856151, 0.12228905978519597, -0.7841117146435479, 0.2521963897890891, -0.022267404249221093, 0.08479814513987191, -0.003, 0.003764025166608273, 8.132074403771238, 10.931107730423857] - Fitness: -1.126670462882966
[0.010008221282397329, 0.4496053840856151, 0.12228905978519597, -0.7841117146435479, 0.2521963897890891, -0.022267404249221093, 0.08479814513987191, -0.003, 0.003764025166608273, 8.132074403771238, 10.931107730423857] - Fitness: -1.126670462882966
[0.010001546365675629, 0.4496330598098245, 0.12228524218359116, -0.7841392538021952, 0.25219483931002196, -0.022273760355438394, 0.08483958196694519, -0.003, 0.003764001829595319, 8.132621109608326, 10.931149698431787] - Fitness: -1.1266475544512835
[0.010003771337916193, 0.44962383456842137, 0.12228651471745944, -0.7841300740826461, 0.25219535613637767, -0.02227164165336596, 0.08482576969125408, -0.003, 0.0037640096085996373, 8.125589329598016, 10.93113570909581] - Fitness: -1.1266459309374486
[0.009997096421194493, 0.44965151029263073, 0.12228269711585463, -0.7841576132412934, 0.25219380565731053, -0.02227799775958326, 0.08486720651832735, -0.003, 0.0037639862715866837, 8.132985580166384, 10.93117767710374] - Fitness: -1.1266319947217882

Detailed Results for Each Genotype:
Genotype [0.009955042420070703, 0.4503017763650651, 0.12225760890095287, -0.7843113732981573, 0.25219170854476053, -0.022509671851597524, 0.08434589870848859, -0.003324731617012717, 0.00376570318289631, 8.127798390711703, 10.918849578258751]:
  Angle -10: cl=118.9561996459961, cd=-121.53568267822266, cm=-20.514413833618164
  Angle -9: cl=118.0718765258789, cd=-119.16012573242188, cm=-19.26230812072754
  Angle -8: cl=117.11446380615234, cd=-116.69276428222656, cm=-17.985248565673828
  Angle -7: cl=116.15705108642578, cd=-114.22539520263672, cm=-16.708171844482422
  Angle -6: cl=115.1997299194336, cd=-111.75812530517578, cm=-15.431138038635254
  Angle -5: cl=114.2422866821289, cd=-109.29071044921875, cm=-14.154083251953125
  Angle -4: cl=113.2848892211914, cd=-106.82335662841797, cm=-12.877018928527832
  Angle -3: cl=112.32756042480469, cd=-104.35604858398438, cm=-11.599952697753906
  Angle -2: cl=111.37014770507812, cd=-101.88864135742188, cm=-10.322866439819336
  Angle -1: cl=110.41272735595703, cd=-99.4212875366211, cm=-9.045846939086914
  Angle 0: cl=109.45532989501953, cd=-96.95398712158203, cm=-7.768792629241943
  Angle 1: cl=108.49800109863281, cd=-94.486572265625, cm=-6.4916863441467285
  Angle 2: cl=107.54064178466797, cd=-92.0193099975586, cm=-5.214663028717041
  Angle 3: cl=106.58318328857422, cd=-89.5518798828125, cm=-3.937591075897217
  Angle 4: cl=105.62581634521484, cd=-87.08456420898438, cm=-2.660508632659912
  Angle 5: cl=104.66844940185547, cd=-84.61723327636719, cm=-1.3834872245788574
  Angle 6: cl=103.71110534667969, cd=-82.14987182617188, cm=-0.10638384521007538
  Angle 7: cl=102.75366973876953, cd=-79.68252563476562, cm=1.170647144317627
  Angle 8: cl=101.79627227783203, cd=-77.21511840820312, cm=2.447732448577881
  Angle 9: cl=100.83890533447266, cd=-74.74779510498047, cm=3.7247748374938965
  Angle 10: cl=99.88150787353516, cd=-72.28042602539062, cm=5.001834392547607
Genotype [0.010042795020573028, 0.44962373302841, 0.12230966352766384, -0.783989153590482, 0.25219558232256, -0.022335874121074815, 0.08525022931187715, -0.003136116359561357, 0.003762458210762101, 8.13656690260018, 10.94201269444046]:
  Angle -10: cl=119.09808349609375, cd=-121.77181243896484, cm=-20.569263458251953
  Angle -9: cl=118.14069366455078, cd=-119.3044662475586, cm=-19.29218864440918
  Angle -8: cl=117.18335723876953, cd=-116.8371810913086, cm=-18.01517677307129
  Angle -7: cl=116.22591400146484, cd=-114.36975860595703, cm=-16.73810386657715
  Angle -6: cl=115.2685775756836, cd=-111.90242767333984, cm=-15.46102237701416
  Angle -5: cl=114.3111801147461, cd=-109.43507385253906, cm=-14.183964729309082
  Angle -4: cl=113.35379791259766, cd=-106.96775817871094, cm=-12.90693187713623
  Angle -3: cl=112.39643096923828, cd=-104.50040435791016, cm=-11.62987995147705
  Angle -2: cl=111.43901824951172, cd=-102.03305053710938, cm=-10.352776527404785
  Angle -1: cl=110.4816665649414, cd=-99.56568145751953, cm=-9.07573127746582
  Angle 0: cl=109.52425384521484, cd=-97.09829711914062, cm=-7.7986531257629395
  Angle 1: cl=108.56681060791016, cd=-94.6309814453125, cm=-6.521627902984619
  Angle 2: cl=107.6094741821289, cd=-92.16363525390625, cm=-5.244568347930908
  Angle 3: cl=106.65209197998047, cd=-89.69625854492188, cm=-3.967484951019287
  Angle 4: cl=105.69465637207031, cd=-87.22888946533203, cm=-2.690432071685791
  Angle 5: cl=104.7372817993164, cd=-84.76151275634766, cm=-1.4133448600769043
  Angle 6: cl=103.77994537353516, cd=-82.2942123413086, cm=-0.13631300628185272
  Angle 7: cl=102.82256317138672, cd=-79.82687377929688, cm=1.1407513618469238
  Angle 8: cl=101.86516571044922, cd=-77.3594970703125, cm=2.4178099632263184
  Angle 9: cl=100.90776824951172, cd=-74.89215087890625, cm=3.6948437690734863
  Angle 10: cl=99.95038604736328, cd=-72.4248046875, cm=4.971920490264893
Genotype [0.009995937067390917, 0.45336327963021317, 0.12228197894792424, -0.7841502577719042, 0.25219584262021, -0.022265852925597414, 0.08473170274148831, -0.0032220284295941, 0.0037642948645935656, 8.131983087309674, 10.92967888821663]:
  Angle -10: cl=119.16507720947266, cd=-121.78137969970703, cm=-20.556676864624023
  Angle -9: cl=118.20769500732422, cd=-119.31398010253906, cm=-19.279573440551758
  Angle -8: cl=117.25035858154297, cd=-116.84668731689453, cm=-18.002548217773438
  Angle -7: cl=116.2929916381836, cd=-114.37934112548828, cm=-16.725507736206055
  Angle -6: cl=115.33553314208984, cd=-111.91193389892578, cm=-15.4484224319458
  Angle -5: cl=114.37818145751953, cd=-109.44461059570312, cm=-14.171347618103027
  Angle -4: cl=113.42081451416016, cd=-106.97727966308594, cm=-12.894301414489746
  Angle -3: cl=112.46341705322266, cd=-104.50988006591797, cm=-11.617225646972656
  Angle -2: cl=111.50605010986328, cd=-102.04256439208984, cm=-10.340169906616211
  Angle -1: cl=110.54863739013672, cd=-99.57520294189453, cm=-9.063128471374512
  Angle 0: cl=109.59127044677734, cd=-97.10789489746094, cm=-7.786087512969971
  Angle 1: cl=108.63381958007812, cd=-94.64048767089844, cm=-6.50900411605835
  Angle 2: cl=107.67650604248047, cd=-92.17317199707031, cm=-5.23193883895874
  Angle 3: cl=106.71912384033203, cd=-89.705810546875, cm=-3.9548888206481934
  Angle 4: cl=105.76173400878906, cd=-87.23847961425781, cm=-2.6778082847595215
  Angle 5: cl=104.80432891845703, cd=-84.7711181640625, cm=-1.400754451751709
  Angle 6: cl=103.8469467163086, cd=-82.30372619628906, cm=-0.12366919219493866
  Angle 7: cl=102.8895492553711, cd=-79.83642578125, cm=1.1533493995666504
  Angle 8: cl=101.9321517944336, cd=-77.36902618408203, cm=2.430446147918701
  Angle 9: cl=100.9747543334961, cd=-74.90167236328125, cm=3.7074904441833496
  Angle 10: cl=100.0174331665039, cd=-72.43437957763672, cm=4.984541416168213
Genotype [0.009969956496425524, 0.4537785648618534, 0.12226632287960999, -0.7842540080838256, 0.252192761210259, -0.022222465841096467, 0.08450494874365119, -0.003276742700448105, 0.003765194646391163, 8.129204814360314, 10.922610187355264]:
  Angle -10: cl=119.15838623046875, cd=-121.73197937011719, cm=-20.5461368560791
  Angle -9: cl=118.20096588134766, cd=-119.2646255493164, cm=-19.26910400390625
  Angle -8: cl=117.24361419677734, cd=-116.79730224609375, cm=-17.992034912109375
  Angle -7: cl=116.28620910644531, cd=-114.3299331665039, cm=-16.714982986450195
  Angle -6: cl=115.32886505126953, cd=-111.86263275146484, cm=-15.437915802001953
  Angle -5: cl=114.3714828491211, cd=-109.39523315429688, cm=-14.160852432250977
  Angle -4: cl=113.41410827636719, cd=-106.92792510986328, cm=-12.88379192352295
  Angle -3: cl=112.45671844482422, cd=-104.46054077148438, cm=-11.60673999786377
  Angle -2: cl=111.49933624267578, cd=-101.99320983886719, cm=-10.329668998718262
  Angle -1: cl=110.54193878173828, cd=-99.52587890625, cm=-9.052629470825195
  Angle 0: cl=109.58452606201172, cd=-97.05848693847656, cm=-7.775532245635986
  Angle 1: cl=108.62712860107422, cd=-94.59113311767578, cm=-6.498505115509033
  Angle 2: cl=107.66976165771484, cd=-92.12378692626953, cm=-5.221431255340576
  Angle 3: cl=106.7123794555664, cd=-89.65643310546875, cm=-3.944365978240967
  Angle 4: cl=105.75497436523438, cd=-87.18904876708984, cm=-2.667309284210205
  Angle 5: cl=104.79762268066406, cd=-84.72175598144531, cm=-1.3902583122253418
  Angle 6: cl=103.84024047851562, cd=-82.25434112548828, cm=-0.11315493285655975
  Angle 7: cl=102.88285064697266, cd=-79.78701782226562, cm=1.1638779640197754
  Angle 8: cl=101.92545318603516, cd=-77.31965637207031, cm=2.440927028656006
  Angle 9: cl=100.9680404663086, cd=-74.85232543945312, cm=3.7179551124572754
  Angle 10: cl=100.01067352294922, cd=-72.38497924804688, cm=4.995048999786377
Genotype [0.009988855660626258, 0.4496296978843468, 0.12227758281626956, -0.7841877740442496, 0.2521928825121696, -0.02225134004569968, 0.08469308885035165, -0.00323316666026947, 0.003764464796171833, 8.130898313610667, 10.927611768737432]:
  Angle -10: cl=119.05096435546875, cd=-121.6500473022461, cm=-20.54548454284668
  Angle -9: cl=118.09358215332031, cd=-119.18269348144531, cm=-19.268400192260742
  Angle -8: cl=117.13617706298828, cd=-116.71531677246094, cm=-17.991323471069336
  Angle -7: cl=116.17879486083984, cd=-114.24797821044922, cm=-16.714262008666992
  Angle -6: cl=115.2214126586914, cd=-111.78067016601562, cm=-15.437226295471191
  Angle -5: cl=114.2640380859375, cd=-109.31327819824219, cm=-14.160163879394531
  Angle -4: cl=113.306640625, cd=-106.84595489501953, cm=-12.883106231689453
  Angle -3: cl=112.34928131103516, cd=-104.37861633300781, cm=-11.606060981750488
  Angle -2: cl=111.39190673828125, cd=-101.9112777709961, cm=-10.328996658325195
  Angle -1: cl=110.43449401855469, cd=-99.44391632080078, cm=-9.0519437789917
  Angle 0: cl=109.47711944580078, cd=-96.9765396118164, cm=-7.774862766265869
  Angle 1: cl=108.51971435546875, cd=-94.50918579101562, cm=-6.497798442840576
  Angle 2: cl=107.56232452392578, cd=-92.04182434082031, cm=-5.220730304718018
  Angle 3: cl=106.6049575805664, cd=-89.57450866699219, cm=-3.9436850547790527
  Angle 4: cl=105.64752960205078, cd=-87.10712432861328, cm=-2.6666054725646973
  Angle 5: cl=104.6901626586914, cd=-84.6397476196289, cm=-1.389543056488037
  Angle 6: cl=103.73279571533203, cd=-82.17244720458984, cm=-0.11248068511486053
  Angle 7: cl=102.7754135131836, cd=-79.7050552368164, cm=1.1645607948303223
  Angle 8: cl=101.8180160522461, cd=-77.23773193359375, cm=2.4416136741638184
  Angle 9: cl=100.86062622070312, cd=-74.77037048339844, cm=3.718686580657959
  Angle 10: cl=99.90326690673828, cd=-72.30302429199219, cm=4.995741367340088
Genotype [0.010000087122822708, 0.4537909061755785, 0.1222844533043523, -0.784142585163915, 0.25219453842331113, -0.022279592645248897, 0.08485946398384489, -0.003099777328441726, 0.003763956411842524, 8.133037285155368, 10.931630414806357]:
  Angle -10: cl=119.12261199951172, cd=-121.84815216064453, cm=-20.5584774017334
  Angle -9: cl=118.16519927978516, cd=-119.38082122802734, cm=-19.281435012817383
  Angle -8: cl=117.20777130126953, cd=-116.91345977783203, cm=-18.004377365112305
  Angle -7: cl=116.25043487548828, cd=-114.44609832763672, cm=-16.727327346801758
  Angle -6: cl=115.29305267333984, cd=-111.97882843017578, cm=-15.450260162353516
  Angle -5: cl=114.33565521240234, cd=-109.51138305664062, cm=-14.173182487487793
  Angle -4: cl=113.3782730102539, cd=-107.0440902709961, cm=-12.896130561828613
  Angle -3: cl=112.4208755493164, cd=-104.57673645019531, cm=-11.619089126586914
  Angle -2: cl=111.46351623535156, cd=-102.109375, cm=-10.342009544372559
  Angle -1: cl=110.50608825683594, cd=-99.6419906616211, cm=-9.064926147460938
  Angle 0: cl=109.54875946044922, cd=-97.17467498779297, cm=-7.787904262542725
  Angle 1: cl=108.59135437011719, cd=-94.7072982788086, cm=-6.510834217071533
  Angle 2: cl=107.63394927978516, cd=-92.23994445800781, cm=-5.233755588531494
  Angle 3: cl=106.67656707763672, cd=-89.77259826660156, cm=-3.9567198753356934
  Angle 4: cl=105.71915435791016, cd=-87.30524444580078, cm=-2.6796441078186035
  Angle 5: cl=104.7618179321289, cd=-84.83792114257812, cm=-1.4025797843933105
  Angle 6: cl=103.80440521240234, cd=-82.37055969238281, cm=-0.12552981078624725
  Angle 7: cl=102.84703826904297, cd=-79.9031982421875, cm=1.1515164375305176
  Angle 8: cl=101.88965606689453, cd=-77.43587493896484, cm=2.4285731315612793
  Angle 9: cl=100.93228912353516, cd=-74.96855163574219, cm=3.705620288848877
  Angle 10: cl=99.97488403320312, cd=-72.50115966796875, cm=4.982707500457764
Genotype [0.009959124274839795, 0.45063719382938644, 0.12226017348078724, -0.7842954008933303, 0.2521921409993623, -0.022673114567731682, 0.08438067417039728, -0.0033396262821804266, 0.003765529776427257, 8.128398521646908, 10.9202023850455]:
  Angle -10: cl=118.92998504638672, cd=-121.52286529541016, cm=-20.508081436157227
  Angle -9: cl=117.97260284423828, cd=-119.05548858642578, cm=-19.23102378845215
  Angle -8: cl=117.01520538330078, cd=-116.588134765625, cm=-17.95397186279297
  Angle -7: cl=116.05781555175781, cd=-114.12075805664062, cm=-16.6768856048584
  Angle -6: cl=115.10040283203125, cd=-111.6534194946289, cm=-15.39985466003418
  Angle -5: cl=114.14307403564453, cd=-109.18605041503906, cm=-14.12277603149414
  Angle -4: cl=113.1856689453125, cd=-106.71876525878906, cm=-12.845736503601074
  Angle -3: cl=112.2282943725586, cd=-104.25141143798828, cm=-11.568674087524414
  Angle -2: cl=111.27092742919922, cd=-101.78404235839844, cm=-10.291621208190918
  Angle -1: cl=110.31354522705078, cd=-99.31674194335938, cm=-9.01457405090332
  Angle 0: cl=109.35611724853516, cd=-96.84933471679688, cm=-7.737484455108643
  Angle 1: cl=108.3987045288086, cd=-94.38201904296875, cm=-6.460450649261475
  Angle 2: cl=107.44135284423828, cd=-91.91462707519531, cm=-5.1833720207214355
  Angle 3: cl=106.48396301269531, cd=-89.44730377197266, cm=-3.9063029289245605
  Angle 4: cl=105.52653503417969, cd=-86.97987365722656, cm=-2.6292262077331543
  Angle 5: cl=104.5691909790039, cd=-84.5125732421875, cm=-1.3521981239318848
  Angle 6: cl=103.61177062988281, cd=-82.04519653320312, cm=-0.0751214474439621
  Angle 7: cl=102.65441131591797, cd=-79.57789611816406, cm=1.2019286155700684
  Angle 8: cl=101.697021484375, cd=-77.11052703857422, cm=2.4789786338806152
  Angle 9: cl=100.7396469116211, cd=-74.6431655883789, cm=3.756025791168213
  Angle 10: cl=99.78221893310547, cd=-72.17579650878906, cm=5.03309965133667
Genotype [0.009975238771482067, 0.4496261302326377, 0.12226951330562982, -0.7842338640028127, 0.2521941106472692, -0.022226531485466376, 0.08453016291941151, -0.003111166884338228, 0.003765086667778898, 8.129407442907898, 10.923479420257902]:
  Angle -10: cl=118.9681625366211, cd=-121.67791748046875, cm=-20.538896560668945
  Angle -9: cl=118.0107650756836, cd=-119.21055603027344, cm=-19.261823654174805
  Angle -8: cl=117.05338287353516, cd=-116.74320983886719, cm=-17.984769821166992
  Angle -7: cl=116.09601593017578, cd=-114.27587127685547, cm=-16.70769691467285
  Angle -6: cl=115.13860321044922, cd=-111.80850219726562, cm=-15.430641174316406
  Angle -5: cl=114.18122100830078, cd=-109.3411636352539, cm=-14.153576850891113
  Angle -4: cl=113.22382354736328, cd=-106.87380981445312, cm=-12.8765230178833
  Angle -3: cl=112.26644897460938, cd=-104.40644073486328, cm=-11.599479675292969
  Angle -2: cl=111.30904388427734, cd=-101.93912506103516, cm=-10.322416305541992
  Angle -1: cl=110.35167694091797, cd=-99.47174072265625, cm=-9.045321464538574
  Angle 0: cl=109.394287109375, cd=-97.00440216064453, cm=-7.768263339996338
  Angle 1: cl=108.4368896484375, cd=-94.53704833984375, cm=-6.49121618270874
  Angle 2: cl=107.47952270507812, cd=-92.06969451904297, cm=-5.214163303375244
  Angle 3: cl=106.52214813232422, cd=-89.60238647460938, cm=-3.9371438026428223
  Angle 4: cl=105.56475067138672, cd=-87.13500213623047, cm=-2.660029888153076
  Angle 5: cl=104.60735321044922, cd=-84.6676254272461, cm=-1.383009433746338
